"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"PARM1",0,8.40752249779096,1,0.03,0,"Fibroblast","PARM1"
"ARHGAP15",0,8.3394947243428,1,0.082,0,"Fibroblast","ARHGAP15"
"NGFR",0,8.07866931260063,0.999,0.026,0,"Fibroblast","NGFR"
"PRKG1",0,8.07383785771756,1,0.147,0,"Fibroblast","PRKG1"
"KCNJ8",0,8.02484237061865,1,0.053,0,"Fibroblast","KCNJ8"
"ARNTL2",0,7.99800461429493,1,0.04,0,"Fibroblast","ARNTL2"
"NRIP2",0,7.99773452332716,1,0.112,0,"Fibroblast","NRIP2"
"GUCY1A1",0,7.96575220795084,1,0.119,0,"Fibroblast","GUCY1A1"
"ZYX",0,7.85387904845282,1,0.12,0,"Fibroblast","ZYX"
"PRRX2",0,7.84624808896595,1,0.084,0,"Fibroblast","PRRX2"
"S1PR3",0,7.73995879725013,1,0.098,0,"Fibroblast","S1PR3"
"VCL",0,7.67961578801419,1,0.012,0,"Fibroblast","VCL"
"NGF",0,7.65508170847878,1,0.097,0,"Fibroblast","NGF"
"ANO1",0,7.41362517495674,1,0.138,0,"Fibroblast","ANO1"
"ADCY3",0,7.34972402308715,1,0.134,0,"Fibroblast","ADCY3"
"NCS1",0,7.33316638461969,0.999,0.043,0,"Fibroblast","NCS1"
"HEYL",0,7.24331961413664,1,0.108,0,"Fibroblast","HEYL"
"AGTR1",0,7.2095826753613,0.996,0.065,0,"Fibroblast","AGTR1"
"AOC3",0,7.20632690169321,0.998,0.023,0,"Fibroblast","AOC3"
"ANTXR1",0,7.15217982661663,1,0.016,0,"Fibroblast","ANTXR1"
"SDC2",0,7.12273671064431,1,0.006,0,"Fibroblast","SDC2"
"FOXC2",0,7.11701984366319,1,0.092,0,"Fibroblast","FOXC2"
"GJC1",0,7.07618988843144,1,0.113,0,"Fibroblast","GJC1"
"FLNA",0,6.95604404603144,1,0.061,0,"Fibroblast","FLNA"
"HACD1",0,6.95282959499747,0.998,0.049,0,"Fibroblast","HACD1"
"PLXDC1",0,6.93134068183853,1,0.13,0,"Fibroblast","PLXDC1"
"ZNF331",0,6.90269546254195,1,0.079,0,"Fibroblast","ZNF331"
"LPP",0,6.84912916903599,1,0.127,0,"Fibroblast","LPP"
"TGFB1I1",0,6.8026082719963,0.999,0.101,0,"Fibroblast","TGFB1I1"
"RGS6",0,6.77057777385842,0.999,0.017,0,"Fibroblast","RGS6"
"CD36",0,6.71389175144428,1,0.089,0,"Fibroblast","CD36"
"MRGPRF",0,6.68660677634408,0.998,0.073,0,"Fibroblast","MRGPRF"
"SMOC2",0,6.6747074189619,1,0.218,0,"Fibroblast","SMOC2"
"FABP4",0,6.64976963146537,1,0.098,0,"Fibroblast","FABP4"
"CAV2",0,6.58122017732679,1,0.088,0,"Fibroblast","CAV2"
"P2RY14",0,6.56212758737267,0.993,0.147,0,"Fibroblast","P2RY14"
"GPC6",0,6.46945910631604,1,0.211,0,"Fibroblast","GPC6"
"KCNMB1",0,6.43941657860704,0.999,0.155,0,"Fibroblast","KCNMB1"
"PTEN",0,6.3957825204533,1,0.232,0,"Fibroblast","PTEN"
"RAB23",0,6.34966594865844,1,0.07,0,"Fibroblast","RAB23"
"NDN",0,6.31431641506093,0.997,0.233,0,"Fibroblast","NDN"
"XRCC6",0,6.21926257531071,0.998,0.171,0,"Fibroblast","XRCC6"
"ACTN1",0,6.19683507849092,1,0.071,0,"Fibroblast","ACTN1"
"FAM129A",0,5.78241802934302,1,0.16,0,"Fibroblast","FAM129A"
"RAP2A",0,5.74062531886799,0.99,0.238,0,"Fibroblast","RAP2A"
"ARF4",0,5.61033851153029,1,0.234,0,"Fibroblast","ARF4"
"PPP1R12A",0,5.56342834743267,1,0.225,0,"Fibroblast","PPP1R12A"
"ITGA4",0,5.48317852708668,1,0.186,0,"Fibroblast","ITGA4"
"PACSIN3",0,5.47509867218934,0.999,0.029,0,"Fibroblast","PACSIN3"
"CDK8",0,5.39387257792778,0.999,0.287,0,"Fibroblast","CDK8"
"ILK",0,5.33719166685931,0.998,0.133,0,"Fibroblast","ILK"
"MAP1B",0,5.30788855177,0.999,0.224,0,"Fibroblast","MAP1B"
"TWIST1",0,5.22534014275075,0.998,0.04,0,"Fibroblast","TWIST1"
"ENAH",0,5.2173727114728,1,0.115,0,"Fibroblast","ENAH"
"PTK2",0,5.18132862488025,0.998,0.212,0,"Fibroblast","PTK2"
"ADGRE2",0,5.13156146151374,0.998,0.108,0,"Fibroblast","ADGRE2"
"ARHGAP6",0,5.09853291543095,0.983,0.03,0,"Fibroblast","ARHGAP6"
"ADGRA2",0,5.01040259403356,0.994,0.187,0,"Fibroblast","ADGRA2"
"ERBB4",0,4.93578735845274,1,0.145,0,"Fibroblast","ERBB4"
"GRK5",0,4.78113916377429,0.996,0.191,0,"Fibroblast","GRK5"
"BBX",0,4.73397629142398,1,0.235,0,"Fibroblast","BBX"
"CAVIN1",0,4.64585001560986,1,0.137,0,"Fibroblast","CAVIN1"
"CAV1",0,4.64032861543577,1,0.242,0,"Fibroblast","CAV1"
"CD44",0,4.62803246987673,1,0.054,0,"Fibroblast","CD44"
"SH3KBP1",0,4.60613948415323,0.999,0.213,0,"Fibroblast","SH3KBP1"
"GABBR1",0,4.53880343336477,1,0.201,0,"Fibroblast","GABBR1"
"REM1",0,4.22807054244001,0.999,0.219,0,"Fibroblast","REM1"
"ALCAM",0,4.22027544254214,1,0.137,0,"Fibroblast","ALCAM"
"CYTH3",0,4.21112708975766,0.999,0.175,0,"Fibroblast","CYTH3"
"ITGA7",0,4.15944447421776,0.998,0.157,0,"Fibroblast","ITGA7"
"PAFAH1B1",0,4.15903811311877,0.994,0.149,0,"Fibroblast","PAFAH1B1"
"ATP2A2",0,4.08872193816251,0.995,0.132,0,"Fibroblast","ATP2A2"
"ROCK1",0,4.06409521081904,0.996,0.235,0,"Fibroblast","ROCK1"
"RBBP7",0,3.99479890872425,0.981,0.239,0,"Fibroblast","RBBP7"
"HES5",0,3.98201595644863,1,0.055,0,"Fibroblast","HES5"
"CALD1",0,3.97305714223494,0.997,0.218,0,"Fibroblast","CALD1"
"ARF5",0,3.84772637167342,0.977,0.237,0,"Fibroblast","ARF5"
"CRIM1",0,3.81663024748914,0.999,0.375,0,"Fibroblast","CRIM1"
"SORBS3",0,3.77222629074593,0.994,0.195,0,"Fibroblast","SORBS3"
"ING1",0,3.66786105264814,0.998,0.308,0,"Fibroblast","ING1"
"PLCXD1",0,3.61254085791245,0.993,0.198,0,"Fibroblast","PLCXD1"
"CCNH",0,3.41304060803934,0.988,0.207,0,"Fibroblast","CCNH"
"ITGB1",0,3.40619863752686,0.994,0.237,0,"Fibroblast","ITGB1"
"JOSD1",0,3.39635789321092,0.988,0.255,0,"Fibroblast","JOSD1"
"CAP2",0,3.35974772720188,0.999,0.454,0,"Fibroblast","CAP2"
"GEM",0,3.35174172646252,0.999,0.248,0,"Fibroblast","GEM"
"EBF1",0,3.32018630164201,0.995,0.237,0,"Fibroblast","EBF1"
"CACNA1A",0,3.30267635710327,0.998,0.382,0,"Fibroblast","CACNA1A"
"ZSWIM6",0,3.22794718560606,0.995,0.224,0,"Fibroblast","ZSWIM6"
"CDK12",0,3.11289429655934,1,0.527,0,"Fibroblast","CDK12"
"SLC7A5",0,3.06760385362955,1,0.235,0,"Fibroblast","SLC7A5"
"LRRFIP2",0,3.0505167425739,0.989,0.333,0,"Fibroblast","LRRFIP2"
"TNFSF12",0,3.04238794206096,0.977,0.238,0,"Fibroblast","TNFSF12"
"HOXD11",0,3.01480570256858,0.99,0.236,0,"Fibroblast","HOXD11"
"ARL5B",0,3.011832173353,0.99,0.328,0,"Fibroblast","ARL5B"
"TAOK3",0,2.9584394861695,0.968,0.335,0,"Fibroblast","TAOK3"
"TUT4",0,2.92915232909971,1,0.454,0,"Fibroblast","TUT4"
"CCL26",0,2.79918451222887,0.975,0.187,0,"Fibroblast","CCL26"
"ATP1B2",0,2.76827800307402,0.981,0.253,0,"Fibroblast","ATP1B2"
"TNFAIP3",0,2.74111509836786,0.99,0.363,0,"Fibroblast","TNFAIP3"
"ETV1",0,2.72683530193183,0.998,0.235,0,"Fibroblast","ETV1"
"UBE2D1",0,2.65924619285527,0.977,0.281,0,"Fibroblast","UBE2D1"
"AGO2",0,2.64643244411842,1,0.45,0,"Fibroblast","AGO2"
"SLC6A20",0,2.56958757739111,0.98,0.356,0,"Fibroblast","SLC6A20"
"PDGFRA",0,2.4267640473332,0.877,0.254,0,"Fibroblast","PDGFRA"
"MCHR1",0,2.41264264915867,0.992,0.425,0,"Fibroblast","MCHR1"
"RASSF2",0,2.26537360830242,0.999,0.249,0,"Fibroblast","RASSF2"
"GSN",0,2.23522325241781,0.99,0.238,0,"Fibroblast","GSN"
"PLAUR",0,2.17219421815325,0.998,0.336,0,"Fibroblast","PLAUR"
"CAP1",0,2.13285848089623,0.998,0.235,0,"Fibroblast","CAP1"
"KMT2A",0,2.11511521935092,1,0.511,0,"Fibroblast","KMT2A"
"AKNA",0,2.09706994757965,1,0.255,0,"Fibroblast","AKNA"
"TCF4",0,2.06451517465412,0.989,0.238,0,"Fibroblast","TCF4"
"SMARCA4",0,2.0463739768709,1,0.631,0,"Fibroblast","SMARCA4"
"TRAF4",0,2.04557346204974,0.999,0.556,0,"Fibroblast","TRAF4"
"PTPRE",0,2.04446176299741,0.998,0.158,0,"Fibroblast","PTPRE"
"FHL5",0,2.02105494982683,0.992,0.236,0,"Fibroblast","FHL5"
"TCF12",0,2.01782987863261,0.984,0.217,0,"Fibroblast","TCF12"
"NFKB1",0,1.99879410660687,1,0.551,0,"Fibroblast","NFKB1"
"RAB21",0,1.98901391051123,0.998,0.504,0,"Fibroblast","RAB21"
"RASSF1",0,1.96888244274145,0.992,0.216,0,"Fibroblast","RASSF1"
"SETD2",0,1.94934700369879,1,0.66,0,"Fibroblast","SETD2"
"PILRB",0,1.94085761430529,0.999,0.708,0,"Fibroblast","PILRB"
"CKS2",0,1.92167777113163,0.885,0.478,0,"Fibroblast","CKS2"
"PTGER1",0,1.92030834650976,0.929,0.33,0,"Fibroblast","PTGER1"
"ZNF367",0,1.91029235515783,1,0.401,0,"Fibroblast","ZNF367"
"TGFB3",0,1.87909975813397,0.969,0.354,0,"Fibroblast","TGFB3"
"VEZF1",0,1.8749024176187,0.999,0.517,0,"Fibroblast","VEZF1"
"HCLS1",0,1.84353464944757,1,0.242,0,"Fibroblast","HCLS1"
"HOMER1",0,1.80927309600136,0.996,0.281,0,"Fibroblast","HOMER1"
"ZNF337",0,1.80447087047415,0.999,0.544,0,"Fibroblast","ZNF337"
"MAPKAP1",0,1.76321406999256,0.997,0.641,0,"Fibroblast","MAPKAP1"
"CXCL16",0,1.70470678825563,0.999,0.668,0,"Fibroblast","CXCL16"
"MAPKAPK2",0,1.69830662824385,0.942,0.443,0,"Fibroblast","MAPKAPK2"
"PRKAR2B",0,1.66124107503175,0.998,0.253,0,"Fibroblast","PRKAR2B"
"IRS2",0,1.65245935071413,0.982,0.364,0,"Fibroblast","IRS2"
"PLEKHO1",0,1.63458369067553,1,0.242,0,"Fibroblast","PLEKHO1"
"SLC20A2",0,1.57442594964145,0.999,0.503,0,"Fibroblast","SLC20A2"
"ERF",0,1.54812526092395,0.898,0.438,0,"Fibroblast","ERF"
"RBBP8",0,1.46832513182601,0.992,0.679,0,"Fibroblast","RBBP8"
"RELT",0,1.44889602807054,1,0.246,0,"Fibroblast","RELT"
"LSP1",0,1.42633382467353,1,0.258,0,"Fibroblast","LSP1"
"CBFB",0,1.41580848210185,1,0.618,0,"Fibroblast","CBFB"
"STAT4",0,1.40848131925207,1,0.253,0,"Fibroblast","STAT4"
"NFKBIA",0,1.40564331471978,0.945,0.575,0,"Fibroblast","NFKBIA"
"ANK2",0,1.40206771786257,0.998,0.172,0,"Fibroblast","ANK2"
"TCERG1",0,1.38227001217151,1,0.713,0,"Fibroblast","TCERG1"
"DIO3",0,1.32712411503965,0.925,0.516,0,"Fibroblast","DIO3"
"SERPINB9",0,1.32677157099591,0.964,0.447,0,"Fibroblast","SERPINB9"
"IRF6",0,1.31074944924149,1,0.439,0,"Fibroblast","IRF6"
"DUSP2",0,1.29912363909983,1,0.262,0,"Fibroblast","DUSP2"
"NRN1",0,1.29894928307472,0.987,0.404,0,"Fibroblast","NRN1"
